parcel_id,zona_provincia,tipo_olivar,riego,superficie_ha,variedad,estado_fenologico,tipo_suelo,drenaje,pendiente_%,distancia_rio_m,altitud_m,rain_72h_mm,rain_7d_mm,temp_media_7d,humedad_suelo_%,profundidad_suelo_cm,materia_organica_%,rendimiento_esperado_kg_ha,precio_mercado_eur_kg,coste_variable_ha,duracion_encharcamiento_dias,pct_perdida
OLV_42_0441,Córdoba,Tradicional,Secano,37.11,Hojiblanca,Engorde,Franco-arcilloso,Malo,6.7,1067.6,290.0,54.2,209.6,17.5,62.8,145,2.63,5186,0.81,1160,2.69,0.0
OLV_42_0442,Jaén,Tradicional,Riego,37.98,Picual,Floracion,Franco-arcilloso,Malo,6.6,1360.8,477.0,58.1,170.3,19.1,58.1,98,2.93,9768,0.83,1410,1.54,0.0
OLV_42_0443,Jaén,Tradicional,Riego,48.13,Picual,Cuajado,Franco,Malo,3.7,1344.6,576.0,73.9,144.4,21.8,51.5,140,0.98,10103,0.86,1210,0.98,0.0
OLV_42_0444,Córdoba,Superintensivo,Secano,8.35,Picual,Engorde,Limoso,Bueno,4.2,716.5,359.0,69.5,171.0,20.9,36.2,102,2.16,8629,0.86,1676,0.0,0.0
OLV_42_0445,Córdoba,Tradicional,Secano,28.59,Picual,Floracion,Franco-arcilloso,Moderado,5.4,461.8,277.0,188.3,380.0,9.8,82.0,113,1.45,5529,0.88,1060,5.04,0.2787
OLV_42_0446,Jaén,Tradicional,Secano,24.74,Picual,Reposo,Franco,Moderado,7.2,2146.7,434.0,43.5,59.9,18.7,35.5,97,2.03,5238,0.83,1264,0.97,0.0
OLV_42_0447,Córdoba,Tradicional,Secano,46.13,Picual,Engorde,Franco-arcilloso,Bueno,8.7,1791.0,456.0,146.5,380.0,15.6,42.4,129,2.17,5148,0.81,1391,3.78,0.0
OLV_42_0448,Córdoba,Tradicional,Riego,35.91,Picual,Reposo,Arcilloso,Moderado,12.2,1687.8,451.0,71.3,160.6,15.1,36.1,53,1.83,8787,0.79,1533,1.93,0.0
OLV_42_0449,Jaén,Tradicional,Secano,3.05,Picual,Cuajado,Franco,Bueno,4.2,1673.9,507.0,119.4,380.0,24.1,34.2,37,1.98,5322,0.86,1140,2.39,0.0
OLV_42_0450,Jaén,Intensivo,Secano,34.87,Hojiblanca,Reposo,Arenoso,Malo,45.0,2284.4,412.0,27.7,83.5,17.9,43.0,81,1.7,6425,0.82,1542,0.0,0.0
OLV_42_0451,Sevilla,Intensivo,Secano,16.17,Manzanilla,Engorde,Franco,Bueno,2.6,880.7,195.0,24.1,43.0,19.1,34.2,30,0.93,6390,0.7,1187,0.02,0.0
OLV_42_0452,Jaén,Tradicional,Secano,22.11,Picual,Floracion,Franco-arcilloso,Moderado,11.2,1122.9,477.0,63.3,185.1,19.8,55.1,69,2.87,4659,0.83,1488,0.27,0.0
OLV_42_0453,Jaén,Tradicional,Riego,13.94,Picual,Floracion,Franco-arcilloso,Bueno,7.9,1841.9,455.0,62.9,212.5,9.7,40.4,112,2.08,9828,0.86,1318,0.08,0.0
OLV_42_0454,Granada,Tradicional,Secano,24.14,Picual,Floracion,Arenoso,Bueno,4.0,2392.5,599.0,130.8,267.0,8.8,23.4,83,2.62,5055,0.82,1170,1.88,0.0
OLV_42_0455,Málaga,Tradicional,Secano,49.61,Hojiblanca,Engorde,Franco-arcilloso,Moderado,5.3,923.0,383.0,66.3,209.9,23.1,45.8,69,2.01,4849,0.83,1144,1.48,0.0
OLV_42_0456,Jaén,Tradicional,Riego,16.86,Picual,Cuajado,Arcilloso,Bueno,10.6,1339.1,544.0,97.3,120.5,16.9,48.5,57,1.43,8681,0.82,1479,1.39,0.0
OLV_42_0457,Málaga,Superintensivo,Secano,48.05,Hojiblanca,Brotacion,Franco,Malo,1.3,1071.4,373.0,256.5,380.0,17.5,56.2,71,2.37,8767,0.9,1796,5.5,0.1144
OLV_42_0458,Sevilla,Tradicional,Riego,43.62,Manzanilla,Brotacion,Limoso,Malo,4.4,680.5,115.0,173.6,296.6,15.4,76.5,149,2.83,10397,0.84,1381,3.35,0.0521
OLV_42_0459,Jaén,Tradicional,Secano,5.88,Picual,Reposo,Arenoso,Malo,2.1,1643.0,589.0,118.6,256.7,13.0,31.3,76,2.92,5066,0.88,967,2.93,0.0
OLV_42_0460,Granada,Tradicional,Secano,25.17,Picual,Floracion,Arenoso,Bueno,4.1,862.2,676.0,84.3,212.5,17.1,35.9,96,2.18,5098,0.82,1196,0.02,0.0
OLV_42_0461,Jaén,Tradicional,Secano,32.95,Picual,Floracion,Franco-arcilloso,Bueno,4.0,614.2,676.0,60.5,138.6,21.7,37.2,44,1.63,4885,0.81,1175,0.64,0.0
OLV_42_0462,Córdoba,Tradicional,Secano,46.46,Picual,Cuajado,Franco,Bueno,3.6,2296.2,381.0,75.0,252.5,21.1,29.6,107,1.85,5494,0.85,1355,1.88,0.0
OLV_42_0463,Málaga,Intensivo,Secano,34.81,Arbequina,Cuajado,Franco,Bueno,11.3,456.0,384.0,102.3,215.6,16.4,49.2,129,1.68,6177,0.85,1604,1.22,0.0
OLV_42_0464,Sevilla,Tradicional,Secano,2.0,Hojiblanca,Floracion,Arenoso,Malo,2.2,1449.5,96.0,54.8,164.9,19.4,46.7,65,2.33,5111,0.79,1140,0.27,0.0
OLV_42_0465,Jaén,Tradicional,Secano,35.86,Cornicabra,Engorde,Limoso,Moderado,2.6,1583.3,595.0,73.9,110.2,17.9,57.4,120,1.61,5696,0.8,1034,0.67,0.0
OLV_42_0466,Sevilla,Tradicional,Riego,23.21,Manzanilla,Floracion,Franco-arcilloso,Bueno,9.5,1068.9,123.0,39.0,58.4,17.3,22.1,88,1.64,8162,0.74,1442,0.0,0.0
OLV_42_0467,Jaén,Tradicional,Secano,44.19,Picual,Floracion,Limoso,Malo,3.2,69.3,548.0,290.5,380.0,14.5,72.0,101,1.11,5218,0.81,988,3.71,0.454
OLV_42_0468,Sevilla,Intensivo,Secano,24.43,Arbequina,Floracion,Franco-arcilloso,Moderado,6.1,104.9,201.0,36.0,100.9,17.1,36.2,57,1.32,6073,0.86,1275,0.89,0.0
OLV_42_0469,Jaén,Tradicional,Secano,34.62,Hojiblanca,Reposo,Franco,Malo,4.9,42.5,440.0,159.9,211.9,16.0,68.9,85,2.2,5484,0.8,1123,3.9,0.0231
OLV_42_0470,Jaén,Tradicional,Riego,4.85,Picual,Engorde,Arcilloso,Moderado,6.2,1410.2,475.0,48.1,108.9,9.1,55.5,142,2.44,9896,0.77,1336,0.63,0.0
OLV_42_0471,Sevilla,Intensivo,Secano,4.11,Arbequina,Engorde,Limoso,Bueno,3.7,1213.2,138.0,38.5,145.4,17.5,29.8,79,0.81,6157,0.81,1374,0.16,0.0
OLV_42_0472,Jaén,Tradicional,Secano,48.83,Picual,Brotacion,Arenoso,Bueno,5.2,844.4,386.0,68.3,79.3,25.5,29.6,46,2.09,5046,0.8,1173,0.65,0.0
OLV_42_0473,Córdoba,Tradicional,Riego,46.1,Picual,Cuajado,Arcilloso,Bueno,1.0,1899.8,383.0,197.2,380.0,19.0,68.0,92,2.74,9375,0.86,1447,5.08,0.1841
OLV_42_0474,Córdoba,Tradicional,Riego,11.79,Picual,Floracion,Arenoso,Moderado,7.9,2075.9,352.0,97.6,246.4,20.5,34.7,116,1.16,9451,0.85,1221,1.64,0.0
OLV_42_0475,Córdoba,Tradicional,Secano,24.81,Hojiblanca,Brotacion,Arenoso,Bueno,8.1,550.5,348.0,66.0,169.5,15.3,32.7,136,1.48,4663,0.79,1270,0.19,0.0
OLV_42_0476,Jaén,Intensivo,Secano,25.99,Picual,Engorde,Arcilloso,Moderado,9.2,720.0,556.0,95.6,273.2,19.9,57.7,112,2.51,6706,0.85,1641,2.65,0.0129
OLV_42_0477,Córdoba,Tradicional,Secano,24.17,Picual,Engorde,Arcilloso,Bueno,3.3,2300.9,377.0,95.2,173.3,17.6,29.6,80,2.81,4976,0.83,763,1.78,0.0
OLV_42_0478,Córdoba,Tradicional,Secano,30.88,Hojiblanca,Floracion,Limoso,Moderado,8.7,159.7,357.0,55.6,159.9,19.3,61.7,91,2.39,4824,0.77,1298,1.7,0.0
OLV_42_0479,Jaén,Tradicional,Riego,48.22,Hojiblanca,Engorde,Limoso,Bueno,2.9,1012.9,470.0,77.7,190.3,20.9,37.2,42,2.04,9545,0.78,1257,1.74,0.0
OLV_42_0480,Málaga,Intensivo,Secano,17.38,Arbequina,Engorde,Arcilloso,Malo,6.3,257.9,373.0,277.1,380.0,13.5,82.0,111,1.75,6498,0.81,1233,3.1,0.2904
OLV_42_0481,Granada,Intensivo,Secano,28.54,Picual,Reposo,Arcilloso,Moderado,2.3,2380.8,733.0,38.8,72.1,12.0,41.7,34,2.27,6514,0.84,1608,1.58,0.0
OLV_42_0482,Málaga,Tradicional,Secano,20.4,Picual,Floracion,Arenoso,Malo,8.8,780.9,390.0,57.9,206.2,14.3,46.2,89,2.35,5116,0.85,1302,1.64,0.0
OLV_42_0483,Granada,Intensivo,Secano,44.95,Arbequina,Engorde,Arcilloso,Moderado,1.7,1054.1,762.0,21.9,34.3,15.6,30.6,78,2.98,6227,0.83,1421,0.0,0.0
OLV_42_0484,Jaén,Tradicional,Secano,12.54,Picual,Brotacion,Arenoso,Malo,4.5,1340.0,506.0,238.8,380.0,18.6,49.1,143,2.43,5298,0.88,1180,3.3,0.0
OLV_42_0485,Jaén,Tradicional,Secano,9.85,Picual,Engorde,Limoso,Moderado,8.1,142.3,502.0,107.9,380.0,24.1,76.6,121,1.24,5749,0.8,1128,3.12,0.051
OLV_42_0486,Sevilla,Intensivo,Riego,22.33,Manzanilla,Floracion,Limoso,Malo,1.1,201.0,128.0,312.4,380.0,20.9,75.0,112,1.48,11398,0.75,1447,5.09,0.4502
OLV_42_0487,Sevilla,Intensivo,Secano,49.52,Manzanilla,Cuajado,Franco-arcilloso,Bueno,4.1,363.1,194.0,63.8,86.0,22.2,41.5,69,2.15,6504,0.83,1556,1.39,0.0
OLV_42_0488,Córdoba,Intensivo,Riego,11.8,Picual,Cuajado,Arcilloso,Moderado,1.8,68.9,435.0,117.4,258.3,9.3,82.0,42,2.46,11475,0.77,1490,3.1,0.251
OLV_42_0489,Málaga,Tradicional,Secano,18.46,Manzanilla,Cuajado,Franco,Moderado,9.6,1819.3,205.0,27.1,53.0,17.8,36.1,40,1.29,4363,0.72,1428,0.07,0.0
OLV_42_0490,Málaga,Intensivo,Secano,17.62,Hojiblanca,Floracion,Arcilloso,Moderado,7.2,1610.8,327.0,15.9,20.9,12.3,35.5,44,2.17,6187,0.79,1442,0.61,0.0
OLV_42_0491,Córdoba,Tradicional,Secano,5.86,Picual,Engorde,Limoso,Malo,1.9,869.9,237.0,32.8,78.0,22.6,58.9,105,1.02,5558,0.83,970,0.86,0.0
OLV_42_0492,Córdoba,Tradicional,Riego,31.26,Picual,Floracion,Franco-arcilloso,Moderado,3.3,359.7,142.0,231.2,380.0,8.0,65.9,56,2.93,9016,0.83,1410,2.38,0.3757
OLV_42_0493,Córdoba,Tradicional,Secano,44.71,Arbequina,Cuajado,Franco-arcilloso,Malo,2.9,1545.4,491.0,116.6,197.4,15.7,68.3,114,1.0,5456,0.9,924,3.06,0.0899
OLV_42_0494,Málaga,Tradicional,Secano,19.7,Hojiblanca,Cuajado,Arcilloso,Bueno,3.7,756.8,316.0,131.1,280.7,21.1,69.6,141,2.87,5249,0.83,1162,4.4,0.1098
OLV_42_0495,Sevilla,Tradicional,Secano,35.04,Picual,Engorde,Arcilloso,Bueno,3.2,1445.1,186.0,45.7,121.2,8.0,36.1,129,2.22,4978,0.85,1221,0.28,0.0
OLV_42_0496,Córdoba,Tradicional,Secano,22.35,Picual,Brotacion,Franco,Malo,1.9,1795.3,447.0,104.9,174.0,18.2,70.6,55,1.77,5050,0.82,1246,2.58,0.0
OLV_42_0497,Málaga,Tradicional,Riego,18.31,Hojiblanca,Floracion,Limoso,Malo,7.3,2301.3,205.0,49.3,145.7,15.6,44.7,79,1.24,8732,0.0,1518,1.67,0.0
OLV_42_0498,Jaén,Tradicional,Secano,34.39,Picual,Reposo,Limoso,Moderado,3.9,300.2,558.0,28.3,109.5,18.0,59.1,82,1.56,4662,0.78,1030,0.0,0.0
OLV_42_0499,Málaga,Intensivo,Secano,20.1,Picual,Reposo,Limoso,Bueno,4.5,296.6,261.0,162.5,380.0,16.4,80.7,69,1.64,7156,0.78,1389,5.17,0.0399
OLV_42_0500,Córdoba,Tradicional,Secano,27.65,Cornicabra,Reposo,Franco-arcilloso,Moderado,3.7,1184.3,422.0,88.8,203.4,18.1,77.2,63,1.35,4909,0.88,1142,1.73,0.0
OLV_42_0501,Sevilla,Intensivo,Secano,26.64,Manzanilla,Brotacion,Arenoso,Moderado,1.3,112.7,0.0,116.9,328.9,18.1,34.7,133,1.77,6325,0.79,1172,2.69,0.0
OLV_42_0502,Granada,Superintensivo,Riego,37.56,Hojiblanca,Brotacion,Franco-arcilloso,Malo,2.9,372.8,835.0,14.9,47.7,19.0,31.2,101,2.83,12000,0.83,1961,0.0,0.0
OLV_42_0503,Córdoba,Tradicional,Secano,8.77,Hojiblanca,Floracion,Limoso,Moderado,5.8,1645.4,409.0,107.2,158.6,12.6,42.8,95,2.94,5071,0.84,1223,1.68,0.0
OLV_42_0504,Córdoba,Intensivo,Secano,35.67,Hojiblanca,Reposo,Arenoso,Moderado,7.0,1205.0,317.0,81.1,121.6,17.9,43.2,42,0.85,6312,0.8,1304,0.68,0.0
OLV_42_0505,Jaén,Tradicional,Secano,19.9,Picual,Brotacion,Limoso,Bueno,4.5,305.8,619.0,43.6,164.5,8.6,57.4,140,1.87,5024,0.87,1062,1.04,0.0
OLV_42_0506,Granada,Tradicional,Secano,34.42,Arbequina,Floracion,Arcilloso,Malo,6.3,621.0,525.0,249.0,380.0,14.6,82.0,39,2.35,4813,0.84,1091,5.5,0.5289
OLV_42_0507,Córdoba,Superintensivo,Secano,29.65,Cornicabra,Cuajado,Arcilloso,Malo,0.0,1037.2,328.0,229.3,276.2,16.5,82.0,41,1.66,8610,0.86,1780,4.89,0.55
OLV_42_0508,Granada,Tradicional,Secano,40.57,Picual,Engorde,Limoso,Moderado,6.4,485.4,549.0,252.9,380.0,12.3,67.6,113,1.53,5253,0.78,1123,3.72,0.1534
OLV_42_0509,Córdoba,Intensivo,Secano,46.43,Hojiblanca,Floracion,Franco,Bueno,6.3,1267.5,286.0,248.1,380.0,19.9,56.6,68,1.49,6913,0.8,1439,1.92,0.2297
OLV_42_0510,Córdoba,Intensivo,Riego,22.15,Picual,Engorde,Franco,Malo,5.7,411.9,240.0,85.1,299.5,10.0,74.3,56,2.6,8387,0.84,1902,3.54,0.0258
OLV_42_0511,Córdoba,Tradicional,Secano,31.56,Cornicabra,Reposo,Arcilloso,Malo,11.6,605.5,343.0,148.9,380.0,14.7,66.2,95,1.24,5377,0.86,1257,2.72,0.0
OLV_42_0512,Córdoba,Tradicional,Secano,40.39,Cornicabra,Brotacion,Limoso,Bueno,3.2,1027.0,279.0,85.5,289.6,13.4,29.5,124,1.23,5567,0.83,1077,0.81,0.0
OLV_42_0513,Jaén,Tradicional,Secano,44.81,Picual,Engorde,Franco,Malo,9.1,431.2,597.0,19.8,70.3,16.3,34.1,35,1.34,5037,0.85,1170,0.05,0.0
OLV_42_0514,Sevilla,Tradicional,Secano,36.74,Hojiblanca,Engorde,Limoso,Malo,6.5,497.2,88.0,142.1,380.0,17.0,61.3,109,1.7,5105,0.77,1247,5.18,0.1004
OLV_42_0515,Cadiz,Superintensivo,Riego,28.75,Arbequina,Brotacion,Arcilloso,Malo,4.7,1087.8,185.0,134.5,161.4,16.0,73.8,63,2.38,12000,0.89,1849,5.26,0.0
OLV_42_0516,Granada,Tradicional,Riego,46.02,Picual,Brotacion,Limoso,Bueno,9.1,825.9,750.0,32.1,46.0,10.1,23.6,73,2.73,7656,0.83,1430,0.1,0.0
OLV_42_0517,Jaén,Tradicional,Secano,47.31,Picual,Brotacion,Arcilloso,Bueno,5.8,1610.0,512.0,5.0,10.0,18.6,37.0,132,1.43,5312,0.82,1374,0.0,0.0
OLV_42_0518,Jaén,Tradicional,Secano,14.16,Picual,Engorde,Arcilloso,Bueno,4.6,364.3,608.0,71.6,146.4,22.4,60.7,63,1.01,5472,0.81,1164,1.52,0.0
OLV_42_0519,Sevilla,Tradicional,Secano,10.4,Manzanilla,Cuajado,Franco-arcilloso,Malo,12.8,603.9,175.0,203.2,380.0,10.5,82.0,88,1.88,4544,0.72,1253,3.98,0.2423
OLV_42_0520,Sevilla,Intensivo,Riego,17.94,Manzanilla,Cuajado,Limoso,Moderado,2.1,1906.9,91.0,184.9,206.3,21.0,82.0,123,2.92,51245,0.83,1650,4.02,0.1982
OLV_42_0521,Jaén,Intensivo,Riego,25.49,Picual,Cuajado,Arcilloso,Malo,12.1,690.7,566.0,282.1,358.6,12.8,82.0,129,2.09,10286,0.82,1797,4.41,0.2675
OLV_42_0522,Córdoba,Tradicional,Secano,31.89,Hojiblanca,Engorde,Franco,Bueno,6.5,2104.6,303.0,82.1,96.0,20.9,18.0,80,1.35,5067,0.78,1171,0.49,0.0
OLV_42_0523,Jaén,Tradicional,Riego,49.06,Picual,Floracion,Arenoso,Moderado,4.6,2383.4,562.0,90.7,119.3,16.9,27.4,70,1.77,8939,0.78,1371,0.64,0.0
OLV_42_0524,Jaén,Intensivo,Secano,5.0,Picual,Cuajado,Limoso,Bueno,4.7,1676.4,562.0,61.6,106.3,14.8,27.9,30,1.23,6564,0.86,1477,0.0,0.0
OLV_42_0525,Sevilla,Superintensivo,Secano,38.12,Hojiblanca,Engorde,Arenoso,Malo,5.2,1971.7,57.0,14.9,29.5,13.4,38.9,117,0.86,8749,0.79,1658,0.1,0.0
OLV_42_0526,Sevilla,Intensivo,Secano,33.43,Manzanilla,Engorde,Arcilloso,Moderado,3.7,603.0,247.0,281.0,380.0,19.9,82.0,112,1.87,6811,0.79,1382,3.32,0.2516
OLV_42_0527,Jaén,Tradicional,Secano,25.78,Picual,Reposo,Arcilloso,Malo,10.8,384.8,536.0,37.7,128.1,16.2,52.3,129,2.14,5636,0.8,1160,0.77,0.0
OLV_42_0528,Sevilla,Intensivo,Secano,41.26,Picual,Engorde,Arenoso,Bueno,0.8,739.9,53.0,88.5,249.0,12.0,18.9,84,1.93,6869,0.85,1330,1.69,0.0
OLV_42_0529,Jaén,Intensivo,Secano,3.93,Picual,Cuajado,Arcilloso,Malo,2.8,1988.4,324.0,120.4,127.8,15.1,67.5,101,1.51,6242,0.78,1387,2.69,0.0
OLV_42_0530,Jaén,Tradicional,Riego,5.18,Picual,Cuajado,Arenoso,Bueno,5.8,366.5,554.0,58.2,227.2,14.3,18.0,87,1.82,8551,0.84,1233,1.69,0.0
OLV_42_0531,Jaén,Tradicional,Secano,12.12,Picual,Engorde,Arenoso,Malo,6.2,611.2,551.0,70.8,193.6,20.2,44.3,136,0.81,5442,0.82,1012,0.74,0.0
OLV_42_0532,Sevilla,Tradicional,Secano,26.88,Manzanilla,Floracion,Limoso,Malo,4.4,2256.0,91.0,28.5,65.2,17.9,38.7,61,2.45,4601,0.76,1082,0.15,0.0
OLV_42_0533,Jaén,Tradicional,Secano,15.69,Picual,Engorde,Arenoso,Malo,7.7,1222.3,575.0,15.2,27.8,16.7,40.5,100,0.81,5313,0.78,1272,0.0,0.0
OLV_42_0534,Jaén,Tradicional,Secano,20.53,Picual,Engorde,Arcilloso,Moderado,3.7,1455.7,494.0,149.9,380.0,22.3,70.1,53,1.61,5340,0.85,1306,2.88,0.2032
OLV_42_0535,Granada,Tradicional,Riego,45.97,Hojiblanca,Cuajado,Limoso,Malo,3.8,645.5,680.0,211.0,323.0,17.0,82.0,115,2.78,8739,0.81,1314,3.23,0.2494
OLV_42_0536,Jaén,Tradicional,Secano,27.56,Picual,Brotacion,Franco-arcilloso,Moderado,11.6,1852.9,357.0,131.6,163.8,15.5,54.1,112,1.6,4893,0.83,1192,2.43,0.0
OLV_42_0537,Sevilla,Superintensivo,Secano,27.12,Manzanilla,Engorde,Arenoso,Moderado,6.9,1632.4,155.0,11.9,24.0,15.6,27.9,124,1.61,8645,0.77,1859,0.0,0.0
OLV_42_0538,Jaén,Tradicional,Secano,3.38,Picual,Reposo,Franco-arcilloso,Moderado,9.6,1988.6,636.0,89.3,185.2,18.6,49.6,142,2.16,4849,0.81,1417,2.94,0.0
OLV_42_0539,Córdoba,Intensivo,Secano,14.35,Hojiblanca,Engorde,Limoso,Malo,5.9,1063.7,294.0,79.4,141.5,20.5,76.0,97,2.06,6260,0.8,1496,2.3,0.0
OLV_42_0540,Córdoba,Intensivo,Secano,49.63,Picual,Brotacion,Franco-arcilloso,Bueno,1.3,1617.9,344.0,100.6,112.4,14.6,57.4,88,1.03,6566,0.86,1410,1.43,0.0
OLV_42_0541,Córdoba,Intensivo,Riego,5.16,Picual,Brotacion,Franco-arcilloso,Bueno,5.2,763.1,426.0,78.4,204.8,18.2,56.3,60,1.55,10159,0.83,1543,1.84,0.0
OLV_42_0542,Jaén,Tradicional,Secano,41.23,Picual,Brotacion,Limoso,Moderado,6.9,1009.8,441.0,108.2,242.7,13.2,61.7,30,2.15,5026,0.82,1126,3.79,0.0334
OLV_42_0543,Jaén,Tradicional,Riego,12.69,Picual,Engorde,Arenoso,Bueno,9.4,2058.4,538.0,131.6,380.0,17.2,29.8,86,0.99,8257,0.83,1413,2.21,0.0
OLV_42_0544,Córdoba,Intensivo,Riego,35.55,Picual,Engorde,Franco-arcilloso,Moderado,2.3,672.2,351.0,24.0,79.2,14.3,30.3,124,1.4,11326,0.8,1799,0.04,0.0
OLV_42_0545,Sevilla,Tradicional,Secano,7.71,Hojiblanca,Brotacion,Arenoso,Bueno,9.3,522.2,246.0,67.0,187.6,23.0,18.0,141,1.54,5158,0.79,1294,1.18,0.0
OLV_42_0546,Córdoba,Tradicional,Secano,40.08,Manzanilla,Cuajado,Franco-arcilloso,Moderado,3.4,223.4,365.0,35.5,62.4,18.0,46.6,38,1.31,4815,0.79,1175,0.71,0.0
OLV_42_0547,Sevilla,Intensivo,Riego,38.14,Manzanilla,Brotacion,Limoso,Moderado,1.5,847.1,131.0,71.4,150.5,17.9,80.1,133,1.88,11017,0.81,1444,1.13,0.0
OLV_42_0548,Cadiz,Tradicional,Secano,25.93,Hojiblanca,Engorde,Arcilloso,Bueno,11.4,1212.5,72.0,17.1,59.6,18.6,32.5,38,2.54,4703,0.75,1493,0.0,0.0
OLV_42_0549,Sevilla,Tradicional,Secano,8.68,Manzanilla,Cuajado,Limoso,Moderado,7.0,894.1,60.0,49.8,95.6,16.6,54.8,145,1.17,4714,0.75,1456,0.0,0.0
OLV_42_0550,Córdoba,Tradicional,Secano,9.69,Arbequina,Engorde,Limoso,Moderado,3.0,1771.8,274.0,91.7,214.8,15.2,37.4,127,1.31,5221,0.89,1387,1.35,0.0
OLV_42_0551,Sevilla,Intensivo,Riego,3.77,Arbequina,Floracion,Arcilloso,Bueno,2.9,1334.9,316.0,15.4,34.7,13.0,19.4,79,0.99,10700,0.84,1809,0.28,0.0
OLV_42_0552,Sevilla,Tradicional,Secano,25.21,Manzanilla,Reposo,Franco-arcilloso,Bueno,1.6,1369.3,277.0,92.2,169.2,13.3,45.6,52,1.05,4860,0.81,1015,1.22,0.0
OLV_42_0553,Córdoba,Intensivo,Riego,18.45,Picual,Engorde,Arenoso,Malo,5.1,1492.9,338.0,37.0,105.5,10.4,40.8,131,2.58,12000,0.83,1628,0.08,0.0
OLV_42_0554,Jaén,Tradicional,Secano,3.15,Picual,Floracion,Franco-arcilloso,Moderado,11.9,426.1,534.0,276.7,358.7,23.2,62.6,70,2.96,5615,0.82,1131,2.37,0.2348
OLV_42_0555,Málaga,Tradicional,Riego,36.57,Hojiblanca,Cuajado,Arcilloso,Bueno,3.1,1996.8,270.0,93.3,186.1,18.8,54.1,60,1.16,7896,0.8,1371,2.95,0.0
OLV_42_0556,Jaén,Tradicional,Secano,37.38,Picual,Cuajado,Franco,Bueno,3.7,1747.4,517.0,29.5,73.3,14.7,28.6,65,0.99,5506,0.76,1134,0.0,0.0
OLV_42_0557,Sevilla,Tradicional,Secano,19.21,Manzanilla,Cuajado,Arcilloso,Malo,4.1,529.0,338.0,95.0,304.9,21.8,82.0,78,1.27,4635,0.81,1172,2.7,0.1126
OLV_42_0558,Jaén,Tradicional,Secano,18.28,Picual,Brotacion,Franco,Moderado,8.8,1470.2,609.0,110.6,222.2,15.3,44.7,44,0.91,4958,0.79,1409,2.52,0.0
OLV_42_0559,Córdoba,Tradicional,Secano,5.54,Picual,Brotacion,Arenoso,Malo,3.1,2006.6,395.0,13.3,53.4,13.1,49.7,132,2.68,5481,0.77,1277,0.26,0.0
OLV_42_0560,Jaén,Tradicional,Riego,12.74,Picual,Reposo,Arcilloso,Bueno,3.5,2162.7,401.0,121.4,225.1,17.1,54.5,56,1.52,8336,0.85,1295,3.91,0.0
OLV_42_0561,Granada,Tradicional,Secano,47.76,Manzanilla,Brotacion,Franco-arcilloso,Moderado,3.8,1415.7,664.0,66.7,131.6,12.8,59.8,82,2.09,5060,0.81,1166,0.55,0.0
OLV_42_0562,Cadiz,Tradicional,Secano,34.07,Manzanilla,Engorde,Arcilloso,Bueno,5.2,1084.0,189.0,70.0,253.1,19.9,49.2,118,1.45,5499,0.73,1311,1.78,0.0
OLV_42_0563,Málaga,Tradicional,Secano,24.26,Manzanilla,Floracion,Franco,Bueno,7.8,340.8,226.0,89.9,151.1,8.4,40.6,132,2.27,5071,0.81,1118,1.66,0.0
OLV_42_0564,Jaén,Tradicional,Riego,33.97,Hojiblanca,Cuajado,Franco,Moderado,7.0,1796.3,530.0,81.4,274.4,9.1,25.8,32,2.62,9884,0.84,1490,1.84,0.0
OLV_42_0565,Sevilla,Tradicional,Riego,5.98,Cornicabra,Floracion,Limoso,Bueno,9.3,1491.8,284.0,93.4,154.8,12.0,31.9,76,2.39,8130,0.83,1351,0.33,0.0
OLV_42_0566,Jaén,Intensivo,Riego,22.03,Picual,Cuajado,Limoso,Malo,2.6,1220.4,582.0,41.0,154.2,9.8,61.0,61,1.72,9707,0.86,1442,1.79,0.0
OLV_42_0567,Jaén,Intensivo,Secano,21.45,Picual,Floracion,Limoso,Bueno,7.8,1527.4,468.0,123.8,355.9,9.2,32.0,126,1.62,6771,0.84,1364,2.24,0.0
OLV_42_0568,Granada,Tradicional,Secano,37.38,Hojiblanca,Cuajado,Arenoso,Bueno,4.6,35.2,759.0,65.3,155.8,18.8,20.6,51,1.12,5173,0.77,1023,0.1,0.0
OLV_42_0569,Sevilla,Intensivo,Riego,17.43,Arbequina,Engorde,Limoso,Bueno,1.1,1938.4,185.0,89.6,215.8,19.5,55.1,33,1.88,11219,0.88,1185,1.61,0.0153
OLV_42_0570,Córdoba,Tradicional,Secano,11.94,Picual,Reposo,Arcilloso,Malo,8.4,1955.3,326.0,129.3,285.4,25.5,63.2,148,2.3,5111,0.87,1053,4.14,0.0
OLV_42_0571,Sevilla,Tradicional,Riego,43.76,Manzanilla,Floracion,Arcilloso,Malo,4.9,608.4,109.0,96.0,362.1,20.1,76.1,70,2.27,9577,0.78,1355,3.92,0.1438
OLV_42_0572,Córdoba,Tradicional,Secano,9.65,Picual,Floracion,Arenoso,Moderado,6.4,132.2,369.0,27.1,45.2,21.9,39.8,93,2.08,5284,0.87,1106,0.19,0.0
OLV_42_0573,Córdoba,Superintensivo,Riego,23.31,Hojiblanca,Reposo,Franco,Moderado,0.1,468.7,266.0,44.0,125.5,18.3,35.8,88,1.44,12000,0.81,1845,0.5,0.0
